animal_type,category,suburb,area,date_range,city
Dog,Enclosure,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2016-11-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2016-11-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2016-11-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2016-11-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2016-11-01,Townsville
Dog,Noise,Deeragun,Division 2,2016-11-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2016-11-01,Townsville
Dog,Aggressive Animal,Mount Low,Division 2,2016-11-01,Townsville
Dog,Enclosure,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Dog,Noise,Mount Low,Division 2,2016-11-01,Townsville
Cat,Private Impound,Mount Low,Division 2,2016-11-01,Townsville
Cat,Enclosure,Arcadia,Division 3,2016-11-01,Townsville
Dog,Noise,Belgian Gardens,Division 3,2016-11-01,Townsville
Dog,Noise,Belgian Gardens,Division 3,2016-11-01,Townsville
Dog,Noise,Belgian Gardens,Division 3,2016-11-01,Townsville
Cat,Private Impound,Bohle,Division 3,2016-11-01,Townsville
Dog,Aggressive Animal,Garbutt,Division 3,2016-11-01,Townsville
Dog,Enclosure,Garbutt,Division 3,2016-11-01,Townsville
Dog,Noise,Garbutt,Division 3,2016-11-01,Townsville
Dog,Noise,Garbutt,Division 3,2016-11-01,Townsville
Cat,Private Impound,Garbutt,Division 3,2016-11-01,Townsville
Cat,Wandering,Garbutt,Division 3,2016-11-01,Townsville
Dog,Noise,Horseshoe Bay,Division 3,2016-11-01,Townsville
Dog,Noise,North Ward,Division 3,2016-11-01,Townsville
Dog,Noise,North Ward,Division 3,2016-11-01,Townsville
Dog,Noise,North Ward,Division 3,2016-11-01,Townsville
Dog,Private Impound,North Ward,Division 3,2016-11-01,Townsville
Dog,Private Impound,North Ward,Division 3,2016-11-01,Townsville
Dog,Noise,Pallarenda,Division 3,2016-11-01,Townsville
Dog,Attack,Picnic Bay,Division 3,2016-11-01,Townsville
Dog,Enclosure,Picnic Bay,Division 3,2016-11-01,Townsville
Dog,Aggressive Animal,South Townsville,Division 3,2016-11-01,Townsville
Dog,Aggressive Animal,South Townsville,Division 3,2016-11-01,Townsville
Dog,Enclosure,South Townsville,Division 3,2016-11-01,Townsville
Dog,Noise,South Townsville,Division 3,2016-11-01,Townsville
Dog,Wandering,South Townsville,Division 3,2016-11-01,Townsville
Dog,Attack,Condon,Division 4,2016-11-01,Townsville
Dog,Enclosure,Condon,Division 4,2016-11-01,Townsville
Dog,Enclosure,Condon,Division 4,2016-11-01,Townsville
Dog,Noise,Condon,Division 4,2016-11-01,Townsville
Cat,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Private Impound,Condon,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Gumlow,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2016-11-01,Townsville
Dog,Attack,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Enclosure,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Dog,Noise,Kelso,Division 4,2016-11-01,Townsville
Cat,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Private Impound,Kelso,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Attack,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Attack,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Noise,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Noise,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Noise,Rasmussen,Division 4,2016-11-01,Townsville
Cat,Private Impound,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Private Impound,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Private Impound,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Private Impound,Rasmussen,Division 4,2016-11-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 5,2016-11-01,Townsville
Dog,Attack,Cranbrook,Division 5,2016-11-01,Townsville
Dog,Aggressive Animal,Kirwan,Division 5,2016-11-01,Townsville
Dog,Aggressive Animal,Kirwan,Division 5,2016-11-01,Townsville
Dog,Aggressive Animal,Kirwan,Division 5,2016-11-01,Townsville
Dog,Attack,Kirwan,Division 5,2016-11-01,Townsville
Dog,Attack,Kirwan,Division 5,2016-11-01,Townsville
Dog,Attack,Kirwan,Division 5,2016-11-01,Townsville
Dog,Attack,Kirwan,Division 5,2016-11-01,Townsville
Cat,Enclosure,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2016-11-01,Townsville
Cat,Wandering,Kirwan,Division 5,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 5,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 5,2016-11-01,Townsville
Dog,Attack,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Attack,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Noise,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2016-11-01,Townsville
Dog,Aggressive Animal,Annandale,Division 6,2016-11-01,Townsville
Cat,Enclosure,Annandale,Division 6,2016-11-01,Townsville
Dog,Enclosure,Annandale,Division 6,2016-11-01,Townsville
Dog,Enclosure,Annandale,Division 6,2016-11-01,Townsville
Dog,Noise,Annandale,Division 6,2016-11-01,Townsville
Dog,Noise,Annandale,Division 6,2016-11-01,Townsville
Dog,Private Impound,Annandale,Division 6,2016-11-01,Townsville
Dog,Noise,Condon,Division 6,2016-11-01,Townsville
Dog,Noise,Condon,Division 6,2016-11-01,Townsville
Dog,Aggressive Animal,Douglas,Division 6,2016-11-01,Townsville
Dog,Aggressive Animal,Douglas,Division 6,2016-11-01,Townsville
Dog,Attack,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Dog,Noise,Douglas,Division 6,2016-11-01,Townsville
Cat,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Cat,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Cat,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Cat,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Cat,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Private Impound,Douglas,Division 6,2016-11-01,Townsville
Dog,Enclosure,Cranbrook,Division 7,2016-11-01,Townsville
Dog,Noise,Cranbrook,Division 7,2016-11-01,Townsville
Cat,Private Impound,Cranbrook,Division 7,2016-11-01,Townsville
Dog,Wandering,Cranbrook,Division 7,2016-11-01,Townsville
Dog,Aggressive Animal,Heatley,Division 7,2016-11-01,Townsville
Dog,Aggressive Animal,Heatley,Division 7,2016-11-01,Townsville
Dog,Attack,Heatley,Division 7,2016-11-01,Townsville
Dog,Attack,Heatley,Division 7,2016-11-01,Townsville
Dog,Enclosure,Heatley,Division 7,2016-11-01,Townsville
Dog,Noise,Heatley,Division 7,2016-11-01,Townsville
Dog,Noise,Heatley,Division 7,2016-11-01,Townsville
Dog,Private Impound,Heatley,Division 7,2016-11-01,Townsville
Dog,Private Impound,Heatley,Division 7,2016-11-01,Townsville
Dog,Private Impound,Heatley,Division 7,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 7,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 7,2016-11-01,Townsville
Dog,Noise,Kirwan,Division 7,2016-11-01,Townsville
Cat,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Cat,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Cat,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Cat,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Dog,Private Impound,Kirwan,Division 7,2016-11-01,Townsville
Dog,Attack,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Enclosure,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Enclosure,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Noise,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Private Impound,Mount Louisa,Division 7,2016-11-01,Townsville
Dog,Aggressive Animal,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Attack,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Enclosure,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Enclosure,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Enclosure,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Noise,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Noise,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Noise,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Noise,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Noise,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Cat,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Private Impound,Aitkenvale,Division 8,2016-11-01,Townsville
Dog,Attack,Currajong,Division 8,2016-11-01,Townsville
Dog,Attack,Currajong,Division 8,2016-11-01,Townsville
Dog,Attack,Currajong,Division 8,2016-11-01,Townsville
Dog,Enclosure,Currajong,Division 8,2016-11-01,Townsville
Dog,Enclosure,Currajong,Division 8,2016-11-01,Townsville
Dog,Noise,Currajong,Division 8,2016-11-01,Townsville
Dog,Noise,Currajong,Division 8,2016-11-01,Townsville
Cat,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Cat,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Cat,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Cat,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Cat,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Dog,Private Impound,Currajong,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Garbutt,Division 8,2016-11-01,Townsville
Dog,Attack,Garbutt,Division 8,2016-11-01,Townsville
Dog,Private Impound,Garbutt,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Gulliver,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Gulliver,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Gulliver,Division 8,2016-11-01,Townsville
Dog,Enclosure,Gulliver,Division 8,2016-11-01,Townsville
Dog,Enclosure,Gulliver,Division 8,2016-11-01,Townsville
Dog,Noise,Gulliver,Division 8,2016-11-01,Townsville
Dog,Noise,Gulliver,Division 8,2016-11-01,Townsville
Dog,Private Impound,Gulliver,Division 8,2016-11-01,Townsville
Dog,Attack,Mount Louisa,Division 8,2016-11-01,Townsville
Dog,Private Impound,Mount Louisa,Division 8,2016-11-01,Townsville
Dog,Noise,Mundingburra,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Vincent,Division 8,2016-11-01,Townsville
Dog,Aggressive Animal,Vincent,Division 8,2016-11-01,Townsville
Dog,Attack,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Vincent,Division 8,2016-11-01,Townsville
Dog,Noise,Vincent,Division 8,2016-11-01,Townsville
Dog,Noise,Vincent,Division 8,2016-11-01,Townsville
Dog,Noise,Vincent,Division 8,2016-11-01,Townsville
Dog,Noise,Vincent,Division 8,2016-11-01,Townsville
Dog,Noise,Vincent,Division 8,2016-11-01,Townsville
Dog,Enclosure,Currajong,Division 9,2016-11-01,Townsville
Dog,Attack,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Enclosure,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Cat,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Private Impound,Hermit Park,Division 9,2016-11-01,Townsville
Dog,Noise,Hyde Park,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Mysterton,Division 9,2016-11-01,Townsville
Dog,Attack,Mysterton,Division 9,2016-11-01,Townsville
Dog,Private Impound,Mysterton,Division 9,2016-11-01,Townsville
Dog,Private Impound,Mysterton,Division 9,2016-11-01,Townsville
Dog,Private Impound,Mysterton,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Pimlico,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Pimlico,Division 9,2016-11-01,Townsville
Cat,Enclosure,Pimlico,Division 9,2016-11-01,Townsville
Dog,Enclosure,Pimlico,Division 9,2016-11-01,Townsville
Dog,Noise,Pimlico,Division 9,2016-11-01,Townsville
Dog,Noise,Pimlico,Division 9,2016-11-01,Townsville
Dog,Private Impound,Pimlico,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Attack,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Attack,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Enclosure,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Private Impound,Railway Estate,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Rosslea,Division 9,2016-11-01,Townsville
Cat,Private Impound,Rosslea,Division 9,2016-11-01,Townsville
Dog,Private Impound,Rosslea,Division 9,2016-11-01,Townsville
Dog,Private Impound,Rosslea,Division 9,2016-11-01,Townsville
Dog,Private Impound,Rosslea,Division 9,2016-11-01,Townsville
Dog,Private Impound,Rosslea,Division 9,2016-11-01,Townsville
Dog,Noise,West End,Division 9,2016-11-01,Townsville
Dog,Noise,West End,Division 9,2016-11-01,Townsville
Dog,Private Impound,West End,Division 9,2016-11-01,Townsville
Dog,Aggressive Animal,Unallocated,Unallocated,2016-11-01,Townsville
Dog,Aggressive Animal,Unallocated,Unallocated,2016-11-01,Townsville
Dog,Aggressive Animal,Unallocated,Unallocated,2016-11-01,Townsville
Dog,Aggressive Animal,Unallocated,Unallocated,2016-11-01,Townsville
Dog,Aggressive Animal,Unallocated,Unallocated,2016-11-01,Townsville
