year,animal_type,outcome,region,region_total
2002,Cats,Other,Northern Territory,0
2002,Cats,Other,Queensland,0
2002,Cats,Other,South Australia,0
2002,Cats,Other,Tasmania,10
2002,Cats,Other,Victoria,0
2002,Cats,Other,Western Australia,15
2002,Horses,Reclaimed,Australian Capital Territory,0
2002,Horses,Reclaimed,New South Wales,10
2002,Horses,Reclaimed,Northern Territory,1
2002,Horses,Reclaimed,Queensland,4
2002,Horses,Reclaimed,South Australia,3
2002,Horses,Reclaimed,Tasmania,1
2002,Horses,Reclaimed,Victoria,0
2002,Horses,Reclaimed,Western Australia,0
2002,Horses,Rehomed,Australian Capital Territory,1
2002,Horses,Rehomed,New South Wales,15
2002,Horses,Rehomed,Northern Territory,0
2002,Horses,Rehomed,Queensland,9
2002,Horses,Rehomed,South Australia,0
2002,Horses,Rehomed,Tasmania,3
2002,Horses,Rehomed,Victoria,2
2002,Horses,Rehomed,Western Australia,1
2002,Horses,Currently In Care,Australian Capital Territory,2
2002,Horses,Currently In Care,New South Wales,15
2002,Horses,Currently In Care,Northern Territory,0
2002,Horses,Currently In Care,Queensland,6
2002,Horses,Currently In Care,South Australia,8
2002,Horses,Currently In Care,Tasmania,14
2002,Horses,Currently In Care,Victoria,0
2002,Horses,Currently In Care,Western Australia,1
2002,Horses,Transferred,Australian Capital Territory,0
2002,Horses,Transferred,New South Wales,0
2002,Horses,Transferred,Northern Territory,0
2002,Horses,Transferred,Queensland,4
2002,Horses,Transferred,South Australia,0
2002,Horses,Transferred,Tasmania,0
2002,Horses,Transferred,Victoria,0
2002,Horses,Transferred,Western Australia,0
2002,Horses,Euthanized,Australian Capital Territory,0
2002,Horses,Euthanized,New South Wales,1
2002,Horses,Euthanized,Northern Territory,0
2002,Horses,Euthanized,Queensland,6
2002,Horses,Euthanized,South Australia,2
2002,Horses,Euthanized,Tasmania,0
2002,Horses,Euthanized,Victoria,0
2002,Horses,Euthanized,Western Australia,1
2002,Horses,Other,Australian Capital Territory,0
2002,Horses,Other,New South Wales,2
2002,Horses,Other,Northern Territory,0
2002,Horses,Other,Queensland,0
2002,Horses,Other,South Australia,0
2002,Horses,Other,Tasmania,0
2002,Horses,Other,Victoria,0
2002,Horses,Other,Western Australia,0
2002,Livestock,Reclaimed,Australian Capital Territory,1
2002,Livestock,Reclaimed,New South Wales,26
2002,Livestock,Reclaimed,Northern Territory,0
2002,Livestock,Reclaimed,Queensland,17
2002,Livestock,Reclaimed,South Australia,61
2002,Livestock,Reclaimed,Tasmania,6
2002,Livestock,Reclaimed,Victoria,22
2002,Livestock,Reclaimed,Western Australia,1
2002,Livestock,Rehomed,Australian Capital Territory,119
2002,Livestock,Rehomed,New South Wales,317
2002,Livestock,Rehomed,Northern Territory,12
2002,Livestock,Rehomed,Queensland,229
2002,Livestock,Rehomed,South Australia,55
2002,Livestock,Rehomed,Tasmania,41
2002,Livestock,Rehomed,Victoria,64
2002,Livestock,Rehomed,Western Australia,65
2002,Livestock,Currently In Care,Australian Capital Territory,21
2002,Livestock,Currently In Care,New South Wales,90
2002,Livestock,Currently In Care,Northern Territory,2
2002,Livestock,Currently In Care,Queensland,19
2002,Livestock,Currently In Care,South Australia,2
2002,Livestock,Currently In Care,Tasmania,9
2002,Livestock,Currently In Care,Victoria,0
2002,Livestock,Currently In Care,Western Australia,6
2002,Livestock,Transferred,Australian Capital Territory,0
2002,Livestock,Transferred,New South Wales,4
2002,Livestock,Transferred,Northern Territory,0
2002,Livestock,Transferred,Queensland,232
2002,Livestock,Transferred,South Australia,0
2002,Livestock,Transferred,Tasmania,9
2002,Livestock,Transferred,Victoria,0
2002,Livestock,Transferred,Western Australia,0
2002,Livestock,Euthanized,Australian Capital Territory,4
2002,Livestock,Euthanized,New South Wales,231
2002,Livestock,Euthanized,Northern Territory,0
2002,Livestock,Euthanized,Queensland,376
2002,Livestock,Euthanized,South Australia,86
2002,Livestock,Euthanized,Tasmania,9
2002,Livestock,Euthanized,Victoria,97
2002,Livestock,Euthanized,Western Australia,29
2002,Livestock,Other,Australian Capital Territory,149
2002,Livestock,Other,New South Wales,3
2002,Livestock,Other,Northern Territory,0
2002,Livestock,Other,Queensland,0
2002,Livestock,Other,South Australia,0
2002,Livestock,Other,Tasmania,2
2002,Livestock,Other,Victoria,110
2002,Livestock,Other,Western Australia,6
2002,Wildlife,Released,Australian Capital Territory,692
2002,Wildlife,Released,New South Wales,376
2002,Wildlife,Released,Northern Territory,0
2002,Wildlife,Released,Queensland,502
2002,Wildlife,Released,South Australia,128
2002,Wildlife,Released,Tasmania,70
2002,Wildlife,Released,Victoria,318
2002,Wildlife,Released,Western Australia,0
2002,Wildlife,Currently In Care,Australian Capital Territory,27
2002,Wildlife,Currently In Care,New South Wales,4
2002,Wildlife,Currently In Care,Northern Territory,0
2002,Wildlife,Currently In Care,Queensland,1
2002,Wildlife,Currently In Care,South Australia,0
2002,Wildlife,Currently In Care,Tasmania,1
2002,Wildlife,Currently In Care,Victoria,4
2002,Wildlife,Currently In Care,Western Australia,0
2002,Wildlife,Transferred,Australian Capital Territory,51
2002,Wildlife,Transferred,New South Wales,335
2002,Wildlife,Transferred,Northern Territory,0
2002,Wildlife,Transferred,Queensland,63
2002,Wildlife,Transferred,South Australia,273
2002,Wildlife,Transferred,Tasmania,65
2002,Wildlife,Transferred,Victoria,1112
2002,Wildlife,Transferred,Western Australia,0
2002,Wildlife,Euthanized,Australian Capital Territory,1329
2002,Wildlife,Euthanized,New South Wales,370
2002,Wildlife,Euthanized,Northern Territory,0
2002,Wildlife,Euthanized,Queensland,1241
2002,Wildlife,Euthanized,South Australia,421
2002,Wildlife,Euthanized,Tasmania,63
2002,Wildlife,Euthanized,Victoria,3432
2002,Wildlife,Euthanized,Western Australia,0
2002,Wildlife,Other,Australian Capital Territory,0
2002,Wildlife,Other,New South Wales,37
2002,Wildlife,Other,Northern Territory,0
2002,Wildlife,Other,Queensland,0
2002,Wildlife,Other,South Australia,0
2002,Wildlife,Other,Tasmania,6
2002,Wildlife,Other,Victoria,629
2002,Wildlife,Other,Western Australia,0
2002,Other Animals,Reclaimed,Australian Capital Territory,19
2002,Other Animals,Reclaimed,New South Wales,26
2002,Other Animals,Reclaimed,Northern Territory,0
2002,Other Animals,Reclaimed,Queensland,10
2002,Other Animals,Reclaimed,South Australia,72
2002,Other Animals,Reclaimed,Tasmania,14
2002,Other Animals,Reclaimed,Victoria,10
2002,Other Animals,Reclaimed,Western Australia,0
2002,Other Animals,Rehomed,Australian Capital Territory,160
2002,Other Animals,Rehomed,New South Wales,215
2002,Other Animals,Rehomed,Northern Territory,6
2002,Other Animals,Rehomed,Queensland,3
2002,Other Animals,Rehomed,South Australia,73
2002,Other Animals,Rehomed,Tasmania,66
2002,Other Animals,Rehomed,Victoria,185
2002,Other Animals,Rehomed,Western Australia,0
2002,Other Animals,Currently In Care,Australian Capital Territory,21
2002,Other Animals,Currently In Care,New South Wales,77
2002,Other Animals,Currently In Care,Northern Territory,2
2002,Other Animals,Currently In Care,Queensland,5
2002,Other Animals,Currently In Care,South Australia,0
2002,Other Animals,Currently In Care,Tasmania,5
2002,Other Animals,Currently In Care,Victoria,0
2002,Other Animals,Currently In Care,Western Australia,110
2002,Other Animals,Transferred,Australian Capital Territory,0
2002,Other Animals,Transferred,New South Wales,78
2002,Other Animals,Transferred,Northern Territory,0
2002,Other Animals,Transferred,Queensland,0
2002,Other Animals,Transferred,South Australia,0
2002,Other Animals,Transferred,Tasmania,2
2002,Other Animals,Transferred,Victoria,0
2002,Other Animals,Transferred,Western Australia,80
2002,Other Animals,Euthanized,Australian Capital Territory,76
2002,Other Animals,Euthanized,New South Wales,752
2002,Other Animals,Euthanized,Northern Territory,0
2002,Other Animals,Euthanized,Queensland,1
2002,Other Animals,Euthanized,South Australia,204
2002,Other Animals,Euthanized,Tasmania,23
2002,Other Animals,Euthanized,Victoria,253
2002,Other Animals,Euthanized,Western Australia,0
2002,Other Animals,Other,Australian Capital Territory,2
2002,Other Animals,Other,New South Wales,20
2002,Other Animals,Other,Northern Territory,0
2002,Other Animals,Other,Queensland,0
2002,Other Animals,Other,South Australia,0
2002,Other Animals,Other,Tasmania,95
2002,Other Animals,Other,Victoria,0
2002,Other Animals,Other,Western Australia,117
2003,Dogs,Reclaimed,Australian Capital Territory,620
2003,Dogs,Reclaimed,New South Wales,3310
2003,Dogs,Reclaimed,Northern Territory,195
2003,Dogs,Reclaimed,Queensland,1692
2003,Dogs,Reclaimed,South Australia,1395
2003,Dogs,Reclaimed,Tasmania,510
2003,Dogs,Reclaimed,Victoria,6573
2003,Dogs,Reclaimed,Western Australia,689
2003,Dogs,Rehomed,Australian Capital Territory,808
2003,Dogs,Rehomed,New South Wales,6053
2003,Dogs,Rehomed,Northern Territory,504
2003,Dogs,Rehomed,Queensland,3581
2003,Dogs,Rehomed,South Australia,1502
2003,Dogs,Rehomed,Tasmania,508
2003,Dogs,Rehomed,Victoria,4697
2003,Dogs,Rehomed,Western Australia,781
2003,Dogs,Currently In Care,Australian Capital Territory,81
2003,Dogs,Currently In Care,New South Wales,812
2003,Dogs,Currently In Care,Northern Territory,50
2003,Dogs,Currently In Care,Queensland,0
2003,Dogs,Currently In Care,South Australia,77
2003,Dogs,Currently In Care,Tasmania,69
2003,Dogs,Currently In Care,Victoria,452
2003,Dogs,Currently In Care,Western Australia,75
2003,Dogs,Transferred,Australian Capital Territory,0
2003,Dogs,Transferred,New South Wales,687
2003,Dogs,Transferred,Northern Territory,19
2003,Dogs,Transferred,Queensland,0
2003,Dogs,Transferred,South Australia,318
2003,Dogs,Transferred,Tasmania,128
2003,Dogs,Transferred,Victoria,50
2003,Dogs,Transferred,Western Australia,0
2003,Dogs,Euthanized,Australian Capital Territory,197
2003,Dogs,Euthanized,New South Wales,6992
2003,Dogs,Euthanized,Northern Territory,1001
2003,Dogs,Euthanized,Queensland,7265
2003,Dogs,Euthanized,South Australia,1358
2003,Dogs,Euthanized,Tasmania,313
2003,Dogs,Euthanized,Victoria,4855
2003,Dogs,Euthanized,Western Australia,188
2003,Dogs,Other,Australian Capital Territory,0
2003,Dogs,Other,New South Wales,152
2003,Dogs,Other,Northern Territory,0
2003,Dogs,Other,Queensland,0
2003,Dogs,Other,South Australia,0
2003,Dogs,Other,Tasmania,11
2003,Dogs,Other,Victoria,16
2003,Dogs,Other,Western Australia,0
2003,Cats,Reclaimed,Australian Capital Territory,125
2003,Cats,Reclaimed,New South Wales,213
2003,Cats,Reclaimed,Northern Territory,29
2003,Cats,Reclaimed,Queensland,270
2003,Cats,Reclaimed,South Australia,140
2003,Cats,Reclaimed,Tasmania,35
2003,Cats,Reclaimed,Victoria,639
2003,Cats,Reclaimed,Western Australia,6
2003,Cats,Rehomed,Australian Capital Territory,1078
2003,Cats,Rehomed,New South Wales,4343
2003,Cats,Rehomed,Northern Territory,237
2003,Cats,Rehomed,Queensland,3664
2003,Cats,Rehomed,South Australia,967
2003,Cats,Rehomed,Tasmania,633
2003,Cats,Rehomed,Victoria,4851
2003,Cats,Rehomed,Western Australia,377
2003,Cats,Currently In Care,Australian Capital Territory,30
2003,Cats,Currently In Care,New South Wales,768
2003,Cats,Currently In Care,Northern Territory,20
2003,Cats,Currently In Care,Queensland,0
2003,Cats,Currently In Care,South Australia,36
2003,Cats,Currently In Care,Tasmania,59
2003,Cats,Currently In Care,Victoria,154
2003,Cats,Currently In Care,Western Australia,44
2003,Cats,Transferred,Australian Capital Territory,0
2003,Cats,Transferred,New South Wales,283
2003,Cats,Transferred,Northern Territory,0
2003,Cats,Transferred,Queensland,0
2003,Cats,Transferred,South Australia,0
2003,Cats,Transferred,Tasmania,185
2003,Cats,Transferred,Victoria,815
2003,Cats,Transferred,Western Australia,0
2003,Cats,Euthanized,Australian Capital Territory,1220
2003,Cats,Euthanized,New South Wales,7910
2003,Cats,Euthanized,Northern Territory,1040
2003,Cats,Euthanized,Queensland,12426
2003,Cats,Euthanized,South Australia,3273
2003,Cats,Euthanized,Tasmania,1001
2003,Cats,Euthanized,Victoria,8979
2003,Cats,Euthanized,Western Australia,85
2003,Cats,Other,Australian Capital Territory,11
2003,Cats,Other,New South Wales,164
2003,Cats,Other,Northern Territory,90
2003,Cats,Other,Queensland,0
2003,Cats,Other,South Australia,0
2003,Cats,Other,Tasmania,16
2003,Cats,Other,Victoria,11
2003,Cats,Other,Western Australia,0
2003,Horses,Reclaimed,Australian Capital Territory,0
2003,Horses,Reclaimed,New South Wales,11
2003,Horses,Reclaimed,Northern Territory,0
2003,Horses,Reclaimed,Queensland,0
2003,Horses,Reclaimed,South Australia,2
2003,Horses,Reclaimed,Tasmania,8
2003,Horses,Reclaimed,Victoria,1
2003,Horses,Reclaimed,Western Australia,0
2003,Horses,Rehomed,Australian Capital Territory,0
2003,Horses,Rehomed,New South Wales,12
2003,Horses,Rehomed,Northern Territory,0
2003,Horses,Rehomed,Queensland,2
2003,Horses,Rehomed,South Australia,2
2003,Horses,Rehomed,Tasmania,14
2003,Horses,Rehomed,Victoria,0
2003,Horses,Rehomed,Western Australia,0
2003,Horses,Currently In Care,Australian Capital Territory,2
2003,Horses,Currently In Care,New South Wales,3
2003,Horses,Currently In Care,Northern Territory,0
2003,Horses,Currently In Care,Queensland,0
2003,Horses,Currently In Care,South Australia,3
2003,Horses,Currently In Care,Tasmania,1
2003,Horses,Currently In Care,Victoria,0
2003,Horses,Currently In Care,Western Australia,0
2003,Horses,Transferred,Australian Capital Territory,0
2003,Horses,Transferred,New South Wales,0
2003,Horses,Transferred,Northern Territory,0
2003,Horses,Transferred,Queensland,0
2003,Horses,Transferred,South Australia,0
2003,Horses,Transferred,Tasmania,0
2003,Horses,Transferred,Victoria,0
2003,Horses,Transferred,Western Australia,0
2003,Horses,Euthanized,Australian Capital Territory,0
2003,Horses,Euthanized,New South Wales,3
2003,Horses,Euthanized,Northern Territory,0
2003,Horses,Euthanized,Queensland,7
2003,Horses,Euthanized,South Australia,5
2003,Horses,Euthanized,Tasmania,0
2003,Horses,Euthanized,Victoria,0
2003,Horses,Euthanized,Western Australia,0
2003,Horses,Other,Australian Capital Territory,0
2003,Horses,Other,New South Wales,0
2003,Horses,Other,Northern Territory,0
2003,Horses,Other,Queensland,0
2003,Horses,Other,South Australia,0
2003,Horses,Other,Tasmania,0
2003,Horses,Other,Victoria,10
2003,Horses,Other,Western Australia,0
2003,Livestock,Reclaimed,Australian Capital Territory,4
2003,Livestock,Reclaimed,New South Wales,13
2003,Livestock,Reclaimed,Northern Territory,0
2003,Livestock,Reclaimed,Queensland,5
2003,Livestock,Reclaimed,South Australia,15
2003,Livestock,Reclaimed,Tasmania,8
2003,Livestock,Reclaimed,Victoria,87
2003,Livestock,Reclaimed,Western Australia,7
2003,Livestock,Rehomed,Australian Capital Territory,84
2003,Livestock,Rehomed,New South Wales,287
2003,Livestock,Rehomed,Northern Territory,12
2003,Livestock,Rehomed,Queensland,180
2003,Livestock,Rehomed,South Australia,47
2003,Livestock,Rehomed,Tasmania,82
2003,Livestock,Rehomed,Victoria,0
2003,Livestock,Rehomed,Western Australia,57
2003,Livestock,Currently In Care,Australian Capital Territory,1
2003,Livestock,Currently In Care,New South Wales,16
2003,Livestock,Currently In Care,Northern Territory,0
2003,Livestock,Currently In Care,Queensland,0
2003,Livestock,Currently In Care,South Australia,0
2003,Livestock,Currently In Care,Tasmania,5
2003,Livestock,Currently In Care,Victoria,28
2003,Livestock,Currently In Care,Western Australia,9
2003,Livestock,Transferred,Australian Capital Territory,1
2003,Livestock,Transferred,New South Wales,14
2003,Livestock,Transferred,Northern Territory,0
2003,Livestock,Transferred,Queensland,0
2003,Livestock,Transferred,South Australia,0
2003,Livestock,Transferred,Tasmania,2
2003,Livestock,Transferred,Victoria,365
2003,Livestock,Transferred,Western Australia,0
2003,Livestock,Euthanized,Australian Capital Territory,0
2003,Livestock,Euthanized,New South Wales,253
2003,Livestock,Euthanized,Northern Territory,0
2003,Livestock,Euthanized,Queensland,200
2003,Livestock,Euthanized,South Australia,62
2003,Livestock,Euthanized,Tasmania,2
2003,Livestock,Euthanized,Victoria,420
2003,Livestock,Euthanized,Western Australia,10
2003,Livestock,Other,Australian Capital Territory,0
2003,Livestock,Other,New South Wales,13
2003,Livestock,Other,Northern Territory,0
2003,Livestock,Other,Queensland,0
2003,Livestock,Other,South Australia,0
2003,Livestock,Other,Tasmania,7
2003,Livestock,Other,Victoria,0
2003,Livestock,Other,Western Australia,0
2003,Wildlife,Released,Australian Capital Territory,837
2003,Wildlife,Released,New South Wales,212
2003,Wildlife,Released,Northern Territory,0
2003,Wildlife,Released,Queensland,297
2003,Wildlife,Released,South Australia,151
2003,Wildlife,Released,Tasmania,34
2003,Wildlife,Released,Victoria,0
2003,Wildlife,Released,Western Australia,0
2003,Wildlife,Currently In Care,Australian Capital Territory,32
2003,Wildlife,Currently In Care,New South Wales,67
2003,Wildlife,Currently In Care,Northern Territory,0
2003,Wildlife,Currently In Care,Queensland,0
2003,Wildlife,Currently In Care,South Australia,0
2003,Wildlife,Currently In Care,Tasmania,0
2003,Wildlife,Currently In Care,Victoria,60
2003,Wildlife,Currently In Care,Western Australia,0
2003,Wildlife,Transferred,Australian Capital Territory,635
2003,Wildlife,Transferred,New South Wales,305
2003,Wildlife,Transferred,Northern Territory,0
2003,Wildlife,Transferred,Queensland,471
2003,Wildlife,Transferred,South Australia,227
2003,Wildlife,Transferred,Tasmania,68
2003,Wildlife,Transferred,Victoria,1404
2003,Wildlife,Transferred,Western Australia,0
2003,Wildlife,Euthanized,Australian Capital Territory,899
2003,Wildlife,Euthanized,New South Wales,450
2003,Wildlife,Euthanized,Northern Territory,0
2003,Wildlife,Euthanized,Queensland,2645
2003,Wildlife,Euthanized,South Australia,906
2003,Wildlife,Euthanized,Tasmania,61
2003,Wildlife,Euthanized,Victoria,2612
2003,Wildlife,Euthanized,Western Australia,0
2003,Wildlife,Other,Australian Capital Territory,51
2003,Wildlife,Other,New South Wales,173
2003,Wildlife,Other,Northern Territory,0
2003,Wildlife,Other,Queensland,469
2003,Wildlife,Other,South Australia,0
2003,Wildlife,Other,Tasmania,20
2003,Wildlife,Other,Victoria,0
2003,Wildlife,Other,Western Australia,0
2003,Other Animals,Reclaimed,Australian Capital Territory,20
2003,Other Animals,Reclaimed,New South Wales,26
2003,Other Animals,Reclaimed,Northern Territory,0
2003,Other Animals,Reclaimed,Queensland,0
2003,Other Animals,Reclaimed,South Australia,31
2003,Other Animals,Reclaimed,Tasmania,22
2003,Other Animals,Reclaimed,Victoria,21
2003,Other Animals,Reclaimed,Western Australia,0
2003,Other Animals,Rehomed,Australian Capital Territory,268
2003,Other Animals,Rehomed,New South Wales,270
